"","Participant.Private.ID","condition","Reaction.Time","X.Coordinate","Y.Coordinate","video","midDistPx","angle2mid","contrast","offset","absOffset","angError","absAngError"
"3500",5297751,"blur",1288.19999998808,206,259,"90_0right.mp4",-114,-24.0874523086323,"Low",0,0,-24.0874523086323,24.0874523086323
"3501",5297751,"blur",1236.09999999404,283,261,"90_16.mp4",-37,-8.25588871521673,"Low",-16,16,7.74411128478327,7.74411128478327
"3502",5297751,"blur",1926.39999997616,195,259,"50_12.mp4",-125,-26.1139126302907,"Medium",-12,12,-14.1139126302907,14.1139126302907
"3503",5297751,"blur",1580.79999998212,186,255,"50_16.mp4",-134,-27.7214859387965,"Medium",-16,16,-11.7214859387965,11.7214859387965
"3504",5297751,"blur",1037.09999999404,310,257,"90_8right.mp4",-10,-2.24574256589507,"Low",8,8,-10.2457425658951,10.2457425658951
"3505",5297751,"blur",1334.5,310,257,"90_8.mp4",-10,-2.24574256589507,"Low",-8,8,5.75425743410493,5.75425743410493
"3506",5297751,"blur",1137.5,384,245,"12right.mp4",64,14.0890993380923,"High",12,12,2.08909933809229,2.08909933809229
"3507",5297751,"blur",2799.90000000596,245,257,"8.mp4",-75,-16.3895403340348,"High",-8,8,-8.38954033403478,8.38954033403478
"3508",5297751,"blur",1319.09999999404,278,263,"50_4.mp4",-42,-9.35297925009325,"Medium",-4,4,-5.35297925009325,5.35297925009325
"3509",5297751,"blur",800.59999999404,299,262,"4.mp4",-21,-4.70785224437223,"High",-4,4,-0.707852244372225,0.707852244372225
"3510",5297751,"blur",519.59999999404,299,262,"4right.mp4",-21,-4.70785224437223,"High",4,4,-8.70785224437223,8.70785224437223
"3511",5297751,"blur",2274.70000001788,155,257,"50_20.mp4",-165,-32.9052429229879,"Medium",-20,20,-12.9052429229879,12.9052429229879
"3512",5297751,"blur",1261.40000000596,306,261,"50_0right.mp4",-14,-3.14249577707277,"Medium",0,0,-3.14249577707277,3.14249577707277
"3513",5297751,"blur",1198.59999999404,371,255,"8right.mp4",51,11.3099324740202,"High",8,8,3.30993247402021,3.30993247402021
"3514",5297751,"blur",1447.19999998808,463,252,"50_20right.mp4",143,29.2830246012653,"Medium",20,20,9.2830246012653,9.2830246012653
"3515",5297751,"blur",1419.90000000596,277,259,"50_8.mp4",-43,-9.57159565375665,"Medium",-8,8,-1.57159565375665,1.57159565375665
"3516",5297751,"blur",894.699999988079,427,251,"50_16right.mp4",107,22.7633033175357,"Medium",16,16,6.76330331753571,6.76330331753571
"3517",5297751,"blur",571,339,260,"50_8right.mp4",19,4.2612232444987,"Medium",8,8,-3.7387767555013,3.7387767555013
"3518",5297751,"blur",3286.70000001788,191,253,"20.mp4",-129,-26.8340434707745,"High",-20,20,-6.83404347077447,6.83404347077447
"3519",5297751,"blur",642.90000000596,349,251,"50_0.mp4",29,6.48811511651054,"Medium",0,0,6.48811511651054,6.48811511651054
"3520",5297751,"blur",1346.90000000596,295,254,"90_16right.mp4",-25,-5.59933933652057,"Low",16,16,-21.5993393365206,21.5993393365206
"3521",5297751,"blur",2246.59999999404,183,258,"16.mp4",-137,-28.247133152263,"High",-16,16,-12.247133152263,12.247133152263
"3522",5297751,"blur",1038.39999997616,317,259,"0.mp4",-3,-0.674036897984505,"High",0,0,-0.674036897984505,0.674036897984505
"3523",5297751,"blur",951.800000011921,442,258,"20right.mp4",122,25.5679151897432,"High",20,20,5.56791518974325,5.56791518974325
"3524",5297751,"blur",1041.10000002384,331,265,"90_0.mp4",11,2.47005129596086,"Low",0,0,2.47005129596086,2.47005129596086
"3525",5297751,"blur",1484.09999999404,320,261,"90_20.mp4",0,0,"Low",-20,20,20,20
"3526",5297751,"blur",1152.89999997616,336,260,"90_12.mp4",16,3.59032260213962,"Low",-12,12,15.5903226021396,15.5903226021396
"3527",5297751,"blur",1553,447,255,"50_12right.mp4",127,26.475104972297,"Medium",12,12,14.475104972297,14.475104972297
"3528",5297751,"blur",1424.5,402,265,"16right.mp4",82,17.8261617984026,"High",16,16,1.82616179840262,1.82616179840262
"3529",5297751,"blur",2466,299,257,"90_20right.mp4",-21,-4.70785224437223,"Low",20,20,-24.7078522443722,24.7078522443722
"3530",5297751,"blur",1381.29999998212,204,258,"16.mp4",-116,-24.4608811549649,"High",-16,16,-8.46088115496492,8.46088115496492
"3531",5297751,"blur",1249,237,256,"12.mp4",-83,-18.0295609213491,"High",-12,12,-6.0295609213491,6.0295609213491
"3532",5297751,"blur",1348,335,251,"90_16.mp4",15,3.3664606634298,"Low",-16,16,19.3664606634298,19.3664606634298
"3533",5297751,"blur",1697.59999999404,314,255,"90_0.mp4",-6,-1.3478872801986,"Low",0,0,-1.3478872801986,1.3478872801986
"3534",5297751,"blur",1468.40000000596,413,257,"50_8right.mp4",93,20.037210169193,"Medium",8,8,12.037210169193,12.037210169193
"3535",5297751,"blur",1335.40000000596,393,254,"12right.mp4",73,15.975067456796,"High",12,12,3.97506745679604,3.97506745679604
"3536",5297751,"blur",807.299999982119,377,258,"8right.mp4",57,12.6001598260807,"High",8,8,4.60015982608067,4.60015982608067
"3537",5297751,"blur",3021.5,345,258,"4right.mp4",25,5.59933933652057,"High",4,4,1.59933933652057,1.59933933652057
"3538",5297751,"blur",1334.30000001192,459,253,"90_8right.mp4",139,28.5947147420656,"Low",8,8,20.5947147420656,20.5947147420656
"3539",5297751,"blur",3735.29999998212,437,251,"90_0right.mp4",117,24.6467708519312,"Low",0,0,24.6467708519312,24.6467708519312
"3540",5297751,"blur",1099.59999999404,187,251,"50_16.mp4",-133,-27.5451322067714,"Medium",-16,16,-11.5451322067714,11.5451322067714
"3541",5297751,"blur",1270.59999999404,450,253,"20right.mp4",130,27.0126653479385,"High",20,20,7.01266534793854,7.01266534793854
"3542",5297751,"blur",1494.70000001788,269,249,"8.mp4",-51,-11.3099324740202,"High",-8,8,-3.30993247402021,3.30993247402021
"3543",5297751,"blur",1767.09999999404,465,259,"90_16right.mp4",145,29.6237487511738,"Low",16,16,13.6237487511738,13.6237487511738
"3544",5297751,"blur",1625,132,253,"50_20.mp4",-188,-36.3996776893538,"Medium",-20,20,-16.3996776893538,16.3996776893538
"3545",5297751,"blur",1146,297,253,"90_12right.mp4",-23,-5.1539085612278,"Low",12,12,-17.1539085612278,17.1539085612278
"3546",5297751,"blur",1117.69999998808,252,250,"50_12.mp4",-68,-14.9314171781376,"Medium",-12,12,-2.93141717813755,2.93141717813755
"3547",5297751,"blur",3016.59999999404,310,262,"50_4right.mp4",-10,-2.24574256589507,"Medium",4,4,-6.24574256589507,6.24574256589507
"3548",5297751,"blur",3171.90000000596,242,267,"4.mp4",-78,-17.0079469554073,"High",-4,4,-13.0079469554073,13.0079469554073
"3549",5297751,"blur",1171.09999999404,323,252,"90_8.mp4",3,0.674036897984505,"Low",-8,8,8.67403689798451,8.67403689798451
"3550",5297751,"blur",577.59999999404,332,251,"0right.mp4",12,2.6942842898561,"High",0,0,2.6942842898561,2.6942842898561
"3551",5297751,"blur",1182.40000000596,473,255,"50_20right.mp4",153,30.9637565320735,"Medium",20,20,10.9637565320735,10.9637565320735
"3552",5297751,"blur",1298.5,161,255,"90_20.mp4",-159,-31.9447527762034,"Low",-20,20,-11.9447527762034,11.9447527762034
"3553",5297751,"blur",1062,483,258,"50_16right.mp4",163,32.5873518468824,"Medium",16,16,16.5873518468824,16.5873518468824
"3554",5297751,"blur",1697.5,407,250,"16right.mp4",87,18.8384335579808,"High",16,16,2.83843355798076,2.83843355798076
"3555",5297751,"blur",856.799999982119,318,262,"0.mp4",-2,-0.449369448707963,"High",0,0,-0.449369448707963,0.449369448707963
"3556",5297751,"blur",472,317,261,"90_4.mp4",-3,-0.674036897984505,"Low",-4,4,3.32596310201549,3.32596310201549
"3557",5297751,"blur",1407.19999998808,191,249,"20.mp4",-129,-26.8340434707745,"High",-20,20,-6.83404347077447,6.83404347077447
"3558",5297751,"blur",1849.19999998808,394,256,"50_12right.mp4",74,16.1825214152053,"Medium",12,12,4.18252141520532,4.18252141520532
"3559",5297751,"blur",1257.69999998808,251,251,"50_8.mp4",-69,-15.1409838350769,"Medium",-8,8,-7.14098383507691,7.14098383507691
"3560",5297751,"blur",2529.09999999404,299,265,"50_4.mp4",-21,-4.70785224437223,"Medium",-4,4,-0.707852244372225,0.707852244372225
"3561",5297751,"blur",1349.69999998808,321,263,"90_12.mp4",1,0.224688179624502,"Low",-12,12,12.2246881796245,12.2246881796245
"3562",5297751,"blur",575.200000017881,317,261,"90_4right.mp4",-3,-0.674036897984505,"Low",4,4,-4.67403689798451,4.67403689798451
"3563",5297751,"blur",544.300000011921,327,253,"50_0right.mp4",7,1.57243042767335,"Medium",0,0,1.57243042767335,1.57243042767335
"3564",5297751,"blur",873.90000000596,327,255,"50_0.mp4",7,1.57243042767335,"Medium",0,0,1.57243042767335,1.57243042767335
"3565",5297751,"clear",1564,202,249,"50_20.mp4",-118,-24.8321087623514,"Medium",-20,20,-4.83210876235144,4.83210876235144
"3566",5297751,"clear",1047.30000001192,307,259,"90_20.mp4",-13,-2.91843472078156,"Low",-20,20,17.0815652792184,17.0815652792184
"3567",5297751,"clear",828.59999999404,315,259,"4.mp4",-5,-1.12330271407543,"High",-4,4,2.87669728592457,2.87669728592457
"3568",5297751,"clear",868,343,259,"4right.mp4",23,5.1539085612278,"High",4,4,1.1539085612278,1.1539085612278
"3569",5297751,"clear",1153.20000001788,372,255,"8right.mp4",52,11.5258160775307,"High",8,8,3.52581607753068,3.52581607753068
"3570",5297751,"clear",1834.90000000596,377,243,"50_12right.mp4",57,12.6001598260807,"Medium",12,12,0.600159826080674,0.600159826080674
"3571",5297751,"clear",2083.5,371,253,"90_12right.mp4",51,11.3099324740202,"Low",12,12,-0.690067525979785,0.690067525979785
"3572",5297751,"clear",919.800000011921,313,261,"90_8.mp4",-7,-1.57243042767335,"Low",-8,8,6.42756957232665,6.42756957232665
"3573",5297751,"clear",434.5,313,261,"0.mp4",-7,-1.57243042767335,"High",0,0,-1.57243042767335,1.57243042767335
"3574",5297751,"clear",542.40000000596,199,258,"90_20right.mp4",-121,-25.3847979647542,"Low",20,20,-45.3847979647542,45.3847979647542
"3575",5297751,"clear",760,373,263,"12right.mp4",53,11.7413684424528,"High",12,12,-0.258631557547188,0.258631557547188
"3576",5297751,"clear",834.800000011921,378,261,"90_16right.mp4",58,12.8139772142638,"Low",16,16,-3.18602278573623,3.18602278573623
"3577",5297751,"clear",474.5,335,256,"50_4right.mp4",15,3.3664606634298,"Medium",4,4,-0.633539336570199,0.633539336570199
"3578",5297751,"clear",580,398,266,"50_16right.mp4",78,17.0079469554073,"Medium",16,16,1.00794695540733,1.00794695540733
"3579",5297751,"clear",666.800000011921,257,258,"50_8.mp4",-63,-13.877529803208,"Medium",-8,8,-5.87752980320801,5.87752980320801
"3580",5297751,"clear",507.40000000596,286,258,"8.mp4",-34,-7.59464336859144,"High",-8,8,0.405356631408555,0.405356631408555
"3581",5297751,"clear",1704.5,217,255,"16.mp4",-103,-21.9948448740229,"High",-16,16,-5.99484487402293,5.99484487402293
"3582",5297751,"clear",1481.30000001192,185,252,"50_16.mp4",-135,-27.8972710309476,"Medium",-16,16,-11.8972710309476,11.8972710309476
"3583",5297751,"clear",1036.5,398,251,"16right.mp4",78,17.0079469554073,"High",16,16,1.00794695540733,1.00794695540733
"3584",5297751,"clear",1074.70000001788,417,250,"20right.mp4",97,20.8264222664874,"High",20,20,0.826422266487352,0.826422266487352
"3585",5297751,"clear",1267.5,284,262,"50_0.mp4",-36,-8.03571071053479,"Medium",0,0,-8.03571071053479,8.03571071053479
"3586",5297751,"clear",899.800000011921,311,257,"90_4right.mp4",-9,-2.02136494035602,"Low",4,4,-6.02136494035602,6.02136494035602
"3587",5297751,"clear",708.800000011921,212,247,"50_12.mp4",-108,-22.9540865376285,"Medium",-12,12,-10.9540865376285,10.9540865376285
"3588",5297751,"clear",680.5,301,259,"50_0right.mp4",-19,-4.2612232444987,"Medium",0,0,-4.2612232444987,4.2612232444987
"3589",5297751,"clear",1339.30000001192,246,259,"50_4.mp4",-74,-16.1825214152053,"Medium",-4,4,-12.1825214152053,12.1825214152053
"3590",5297751,"clear",954.200000017881,164,267,"20.mp4",-156,-31.4568233575553,"High",-20,20,-11.4568233575553,11.4568233575553
"3591",5297751,"clear",753,279,269,"90_16.mp4",-41,-9.13408772396236,"Low",-16,16,6.86591227603764,6.86591227603764
"3592",5297751,"clear",855.199999988079,320,251,"90_4.mp4",0,0,"Low",-4,4,4,4
"3593",5297751,"clear",1037.40000000596,287,241,"90_0right.mp4",-33,-7.37376636133022,"Low",0,0,-7.37376636133022,7.37376636133022
"3594",5297751,"clear",926.700000017881,233,261,"90_8right.mp4",-87,-18.8384335579808,"Low",8,8,-26.8384335579808,26.8384335579808
"3595",5297751,"clear",946.5,292,260,"50_8right.mp4",-28,-6.26619809847925,"Medium",8,8,-14.2661980984793,14.2661980984793
"3596",5297751,"clear",942.799999982119,226,257,"12.mp4",-94,-20.235271166382,"High",-12,12,-8.23527116638204,8.23527116638204
"3597",5297751,"clear",1010.5,409,247,"50_20right.mp4",89,19.2399887624919,"Medium",20,20,-0.760011237508124,0.760011237508124
"3598",5297751,"clear",1138.90000000596,340,258,"90_0.mp4",20,4.48460600954462,"Low",0,0,4.48460600954462,4.48460600954462
"3599",5297751,"clear",840.90000000596,312,257,"0right.mp4",-8,-1.79692527269597,"High",0,0,-1.79692527269597,1.79692527269597
"3600",5297751,"clear",936,299,259,"90_12.mp4",-21,-4.70785224437223,"Low",-12,12,7.29214775562777,7.29214775562777
"3601",5297751,"clear",932.5,215,252,"20.mp4",-105,-22.3801350519596,"High",-20,20,-2.38013505195957,2.38013505195957
"3602",5297751,"clear",758.299999982119,314,249,"50_0right.mp4",-6,-1.3478872801986,"Medium",0,0,-1.3478872801986,1.3478872801986
"3603",5297751,"clear",687.09999999404,203,257,"50_12.mp4",-117,-24.6467708519312,"Medium",-12,12,-12.6467708519312,12.6467708519312
"3604",5297751,"clear",1013.69999998808,423,249,"50_20right.mp4",103,21.9948448740229,"Medium",20,20,1.99484487402293,1.99484487402293
"3605",5297751,"clear",863.699999988079,372,259,"50_12right.mp4",52,11.5258160775307,"Medium",12,12,-0.474183922469321,0.474183922469321
"3606",5297751,"clear",1273.19999998808,195,257,"50_20.mp4",-125,-26.1139126302907,"Medium",-20,20,-6.11391263029071,6.11391263029071
"3607",5297751,"clear",748.200000017881,245,254,"12.mp4",-75,-16.3895403340348,"High",-12,12,-4.38954033403478,4.38954033403478
"3608",5297751,"clear",1777.59999999404,298,251,"90_16right.mp4",-22,-4.93095530197298,"Low",16,16,-20.930955301973,20.930955301973
"3609",5297751,"clear",1456.90000000596,297,266,"90_0.mp4",-23,-5.1539085612278,"Low",0,0,-5.1539085612278,5.1539085612278
